주차장관리번호,주차장명,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,요금정보,위도,경도
405-2-000615,도남동 748-7,노외,,제주특별자치도 제주시 도남동 748-7,10,무료,33.4891345,126.5276435
405-1-000616,"서광로18길 23, 39",노상,제주특별자치도 제주시 서광로18길 23,,26,무료,33.4978079,126.5208848
405-1-000617,서광로22길 32,노상,제주특별자치도 제주시 서광로22길 32,,6,무료,33.4976437,126.5222679
405-1-000618,서광로22길 33,노상,제주특별자치도 제주시 서광로22길 33,,16,무료,33.4969753,126.5233641
405-1-000620,"신성로4길 7, 2길 37",노상,제주특별자치도 제주시 신성로4길 7,,26,무료,33.4956161,126.5238744
405-1-000621,"신성로2길 39, 6길 6",노상,제주특별자치도 제주시 신성로2길 39,,3,무료,33.4951391,126.5254851
405-1-000622,"신성로 82-7, 도남로9길 5",노상,제주특별자치도 제주시 신성로 82-7,,4,무료,33.4949166,126.5283814
405-1-000623,"도남로9길 6, 도남동 89-13",노상,제주특별자치도 제주시 도남로9길 6,,6,무료,33.4944542,126.5283564
405-1-000624,"신성로8길 24, 32-1",노상,제주특별자치도 제주시 신성로8길 24,,6,무료,33.4941372,126.5293919
405-1-000625,신성로8길 1,노상,제주특별자치도 제주시 신성로8길 1,,5,무료,33.4961388,126.529214
405-1-000626,"도남동 87-8, 신성로8길 12",노상,,제주특별자치도 제주시 도남동 87-8,9,무료,,
405-1-000627,"신성로 98, 연삼로 361",노상,제주특별자치도 제주시 신성로 98,,54,무료,33.4963931,126.5294816
405-1-000629,도남로15길 4-1,노상,제주특별자치도 제주시 도남로15길 4-1,,1,무료,33.4912029,126.529177
405-1-000630,독사천 복개,노상,제주특별자치도 제주시 독짓골2길 26,,84,무료,33.4896503,126.5304879
405-1-000631,독짓골2길 25,노상,제주특별자치도 제주시 독짓골2길 25,,11,무료,33.490354,126.5306817
405-1-000632,독짓골2길 26,노상,제주특별자치도 제주시 독짓골2길 26,,14,무료,33.4896503,126.5304879
405-1-000633,도남로 129,노상,제주특별자치도 제주시 도남로 129,,11,무료,33.4892079,126.530005
405-1-000634,"도남로5길 26, 신성로 91",노상,제주특별자치도 제주시 도남로5길 26,,43,무료,33.4974011,126.5283883
405-1-000635,도남오거리,노상,제주특별자치도 제주시 도남로 7,,73,무료,33.4992396,126.5251872
405-1-000636,서광로28길 36,노상,제주특별자치도 제주시 서광로28길 36,,4,무료,33.497729,126.5281043
405-1-000637,"남광북1길 1, 오복4길 6",노상,제주특별자치도 제주시 남광북1길 1,,27,무료,33.4945932,126.5343206
405-1-000638,"서광로 276, 274",노상,제주특별자치도 제주시 서광로 276,,5,무료,33.4999662,126.5260206
405-1-000639,시청 앞,노상,제주특별자치도 제주시 동광로 8,,24,유료,33.5009083,126.5301151
405-1-000640,중앙로 217,노상,제주특별자치도 제주시 중앙로 217,,4,무료,33.5003069,126.5299996
405-1-000641,광양7길 19,노상,제주특별자치도 제주시 광양7길 19,,3,무료,33.5011287,126.5309439
405-1-000642,"광양13길 21, 11길 24",노상,제주특별자치도 제주시 광양13길 21,,2,무료,33.4996793,126.5323614
405-1-000643,가령로 26,노상,제주특별자치도 제주시 가령로 26,,29,무료,33.5019242,126.5366762
405-1-000644,"동광로10길 29-2, 12길 30",노상,제주특별자치도 제주시 동광로10길 29-2,,7,무료,33.5004493,126.5354222
405-1-000645,"동광로8길 29-2, 10길 35-3",노상,제주특별자치도 제주시 동광로8길 29-2,,9,무료,33.4999443,126.5343834
405-1-000646,"가령로1길 22, 동광로16길 6",노상,제주특별자치도 제주시 가령로1길 22,,8,무료,33.5039444,126.537279
405-1-000647,"이도이동 319, 가령로 11",노상,,제주특별자치도 제주시 이도이동 319,12,무료,,
405-1-000648,"가령골1길 5-4, 2길 13-16",노상,제주특별자치도 제주시 가령골1길 5-4,,8,무료,33.5035758,126.5379935
405-1-000649,이도이동 320-6,노상,,제주특별자치도 제주시 이도이동 320-6,6,무료,33.5033754,126.5379094
405-1-000650,"가령골3길 4, 동광로16길 20",노상,제주특별자치도 제주시 가령골3길 4,,3,무료,33.5042498,126.5392728
405-1-000651,"가령골2길 19-4, 가령골길 35",노상,제주특별자치도 제주시 가령골2길 19-4,,10,무료,33.5033837,126.5393772
405-1-000652,"동광로16길 22, 38",노상,제주특별자치도 제주시 동광로16길 22,,5,무료,33.5042066,126.5396574
405-1-000653,"신성로10길 1, 이도이동 1014-2",노상,제주특별자치도 제주시 신성로10길 1,,27,무료,33.4965965,126.529961
405-1-000654,신성로10길 23,노상,제주특별자치도 제주시 신성로10길 23,,5,무료,33.494546,126.5300123
405-1-000655,"신성로10길 23, 고산동산서길 11-2",노상,제주특별자치도 제주시 신성로10길 23,,20,무료,33.494546,126.5300123
405-1-000656,신성로12길 6-7,노상,제주특별자치도 제주시 신성로12길 6-7,,1,무료,33.496005,126.5303308
405-1-000657,신성로10길 17,노상,제주특별자치도 제주시 신성로10길 17,,1,무료,33.4953233,126.5304025
405-1-000658,신성로12길 20-3,노상,제주특별자치도 제주시 신성로12길 20-3,,1,무료,33.4953897,126.5308599
405-1-000659,"신성로 104, 12길 37",노상,제주특별자치도 제주시 신성로 104,,25,무료,33.4967724,126.5300425
405-1-000660,고산동산6길 24,노상,제주특별자치도 제주시 고산동산6길 24,,1,무료,33.4940116,126.5310635
405-1-000661,"이도이동 1017-11, 고산동산6길 23",노상,,제주특별자치도 제주시 이도이동 1017-11,7,무료,,
405-1-000662,중앙로 262,노상,제주특별자치도 제주시 중앙로 262,,1,무료,33.4964645,126.5315264
405-1-000663,"이도이동 1017-15, 1017-11",노상,,제주특별자치도 제주시 이도이동 1017-15,9,무료,33.4952617,126.5319605
405-1-000664,"신성로12길 28, 고산동산서길 14",노상,제주특별자치도 제주시 신성로12길 28,,7,무료,33.4949721,126.5314586
405-1-000665,"동고산로 14, 12-5",노상,제주특별자치도 제주시 동고산로 14,,4,무료,33.4982801,126.5324738
405-1-000666,"고산동산1길 6, 6-4",노상,제주특별자치도 제주시 고산동산1길 6,,3,무료,33.4972558,126.532188
405-1-000667,"이도이동 1032, 1035-6",노상,,제주특별자치도 제주시 이도이동 1032,10,무료,33.4979282,126.5332604
405-1-000668,"오복1길 24-1, 오복1길 24-5",노상,제주특별자치도 제주시 오복1길 24-1,,3,무료,33.4973923,126.5332473
405-1-000669,오복3길 27-3,노상,제주특별자치도 제주시 오복3길 27-3,,1,무료,,
405-1-000670,이도이동 1053,노상,,제주특별자치도 제주시 이도이동 1053,3,무료,33.4968762,126.5343022
405-1-000671,이도이동 1053,노상,,제주특별자치도 제주시 이도이동 1053,2,무료,33.4968762,126.5343022
405-1-000672,오복1길 6,노상,제주특별자치도 제주시 오복1길 6,,2,무료,33.4959141,126.5344167
405-1-000673,"오복7길 25-1, 가령로4길 19",노상,제주특별자치도 제주시 오복7길 25-1,,5,무료,33.4984018,126.5345593
405-1-000674,"오복7길 26, 26-8",노상,제주특별자치도 제주시 오복7길 26,,2,무료,33.4986486,126.5347025
405-1-000675,이도이동 1044-5,노상,,제주특별자치도 제주시 이도이동 1044-5,5,무료,33.4983498,126.5355523
405-1-000676,오복7길 21-4,노상,제주특별자치도 제주시 오복7길 21-4,,1,무료,33.4981266,126.5349468
405-1-000677,"이도이동 1050-4, 고산동산5길 33-3",노상,,제주특별자치도 제주시 이도이동 1050-4,5,무료,,
405-1-000678,이도이동 996-7,노상,,제주특별자치도 제주시 이도이동 996-7,7,무료,33.498309,126.536698
405-1-000679,가령로 33,노상,제주특별자치도 제주시 가령로 33,,3,무료,33.501133,126.5371991
405-1-000680,"가령로 33, 청귤로1길 50",노상,제주특별자치도 제주시 가령로 33,,43,무료,33.501133,126.5371991
405-1-000681,"청귤로2길 7, 청귤로 4",노상,제주특별자치도 제주시 청귤로2길 7,,11,무료,33.5003541,126.5377627
405-1-000682,이도이동 375,노상,,제주특별자치도 제주시 이도이동 375,1,무료,33.500558,126.5381591
405-1-000683,청귤로1길 4-5,노상,제주특별자치도 제주시 청귤로1길 4-5,,2,무료,33.4995665,126.537461
405-1-000684,"청귤로7길 30, 24",노상,제주특별자치도 제주시 청귤로7길 30,,6,무료,33.4994233,126.5372942
405-1-000685,"가령로 63, 청귤로4길 6",노상,제주특별자치도 제주시 가령로 63,,4,무료,33.4988256,126.5371875
405-1-000686,청귤로4길 4,노상,제주특별자치도 제주시 청귤로4길 4,,2,무료,33.499277,126.5378002
405-1-000687,청귤로7길 19-1,노상,제주특별자치도 제주시 청귤로7길 19-1,,1,무료,33.4986084,126.5376275
405-1-000688,"청귤로7길 22, 10-6",노상,제주특별자치도 제주시 청귤로7길 22,,5,무료,33.4988052,126.5378038
405-1-000689,청귤로7길 10,노상,제주특별자치도 제주시 청귤로7길 10,,1,무료,33.4985673,126.5385091
405-1-000690,"청귤로4길 5, 7길 6",노상,제주특별자치도 제주시 청귤로4길 5,,8,무료,33.4991232,126.5380108
405-1-000691,"연삼로 455-1, 455",노상,제주특별자치도 제주시 연삼로 455-1,,3,무료,33.4984243,126.5388519
405-1-000692,"청귤로5길 4, 6길 3",노상,제주특별자치도 제주시 청귤로5길 4,,5,무료,33.4998631,126.5386786
405-1-000693,"청귤로 31-1, 31-5",노상,제주특별자치도 제주시 청귤로 31-1,,5,무료,33.4991206,126.5395543
405-1-000694,"천수로6길 14-2, 14",노상,제주특별자치도 제주시 천수로6길 14-2,,4,무료,33.5021642,126.5418021
405-1-000695,"청귤로3길 42-13, 천수로6길 38",노상,제주특별자치도 제주시 청귤로3길 42-13,,4,무료,33.5007034,126.5422742
405-1-000696,"연삼로 378, 구남로7길 5",노상,제주특별자치도 제주시 연삼로 378,,7,무료,33.4937526,126.5325349
405-1-000697,독짓골8길 11,노상,제주특별자치도 제주시 독짓골8길 11,,3,무료,33.4930621,126.5325173
405-1-000698,구남로7길 36,노상,제주특별자치도 제주시 구남로7길 36,,10,무료,33.4923463,126.5342455
405-1-000699,"구남로7길 36, 42",노상,제주특별자치도 제주시 구남로7길 36,,43,무료,33.4923463,126.5342455
405-1-000700,"이도이동 1064, 오복4길 4",노상,,제주특별자치도 제주시 이도이동 1064,7,무료,,
405-1-000701,"오복4길 6, 10",노상,제주특별자치도 제주시 오복4길 6,,5,무료,33.4955495,126.5362629
405-1-000702,"이도이동 1079-1, 남광북3길 24",노상,,제주특별자치도 제주시 이도이동 1079-1,23,무료,,
405-1-000703,"오복2길 13, 남광북5길 3",노상,제주특별자치도 제주시 오복2길 13,,25,무료,33.494557,126.5358412
405-1-000704,"남광북3길 16, 이도이동 1077-5",노상,제주특별자치도 제주시 남광북3길 16,,20,무료,33.494782,126.5361503
405-1-000706,"오복2길 27, 4길 32",노상,제주특별자치도 제주시 오복2길 27,,7,무료,33.4937982,126.5366915
405-1-000707,"오복2길 33, 4길 36",노상,제주특별자치도 제주시 오복2길 33,,11,무료,33.4932087,126.5371138
405-1-000708,"오복2길 35, 4길 38",노상,제주특별자치도 제주시 오복2길 35,,9,무료,33.4930872,126.5372136
405-1-000709,"오복2길 33, 남광로 11",노상,제주특별자치도 제주시 오복2길 33,,9,무료,33.4932087,126.5371138
405-1-000710,"남광로 5-2, 5-8",노상,제주특별자치도 제주시 남광로 5-2,,6,무료,33.492616,126.5368555
405-1-000711,"연삼로 420, 오복4길 21",노상,제주특별자치도 제주시 연삼로 420,,20,무료,33.4960746,126.536082
405-1-000712,"오복4길 3, 승천로 8",노상,제주특별자치도 제주시 오복4길 3,,34,무료,33.4958224,126.5362589
405-1-000713,"오복4길 9, 남광북3길 50",노상,제주특별자치도 제주시 오복4길 9,,15,무료,33.4955037,126.5367029
405-1-000714,"연삼로 430, 승천로2길 11",노상,제주특별자치도 제주시 연삼로 430,,25,무료,33.4965745,126.5369467
405-1-000715,"남광북3길 30, 승천로2길 5",노상,제주특별자치도 제주시 남광북3길 30,,9,무료,33.4955252,126.5371938
405-1-000716,이도이동 1073,노상,,제주특별자치도 제주시 이도이동 1073,9,무료,33.4956165,126.5377941
405-1-000717,"남광북3길 44, 승천로2길 17",노상,제주특별자치도 제주시 남광북3길 44,,7,무료,33.4961752,126.5381872
405-1-000718,"남광북3길 46, 승천로2길 19",노상,제주특별자치도 제주시 남광북3길 46,,9,무료,33.4962756,126.5383123
405-1-000719,"오복4길 21, 이도이동 450-7",노상,제주특별자치도 제주시 오복4길 21,,45,무료,33.4947393,126.5373659
405-1-000720,연삼로 456,노상,제주특별자치도 제주시 연삼로 456,,2,무료,33.497953,126.5390894
405-1-000721,연삼로 458-1,노상,제주특별자치도 제주시 연삼로 458-1,,2,무료,33.4981389,126.5393322
405-1-000722,"연삼로 460, 연삼로 476",노상,제주특별자치도 제주시 연삼로 460,,9,무료,33.4981149,126.5395726
405-1-000723,연삼로 478,노상,제주특별자치도 제주시 연삼로 478,,3,무료,33.4989947,126.5411511
405-1-000724,연삼로 480,노상,제주특별자치도 제주시 연삼로 480,,1,무료,33.4991072,126.5412898
405-1-000725,"정든로2길 18-1, 26",노상,제주특별자치도 제주시 정든로2길 18-1,,4,무료,33.4972139,126.5388764
405-1-000726,정든로 20-16,노상,제주특별자치도 제주시 정든로 20-16,,1,무료,33.4965442,126.5394575
405-1-000727,"정든로2길 9-2, 9-4",노상,제주특별자치도 제주시 정든로2길 9-2,,3,무료,33.4975076,126.5390842
405-1-000728,정든로2길 9-6,노상,제주특별자치도 제주시 정든로2길 9-6,,2,무료,33.4972994,126.5392577
405-1-000729,"정든로2길 9-8, 9-10",노상,제주특별자치도 제주시 정든로2길 9-8,,4,무료,33.4971466,126.5393878
405-1-000730,"정든로2길 7, 5-8",노상,제주특별자치도 제주시 정든로2길 7,,7,무료,33.4977424,126.5392988
405-1-000731,정든로 16-8,노상,제주특별자치도 제주시 정든로 16-8,,1,무료,33.497127,126.5397984
405-1-000732,"정든로2길 3, 1-2",노상,제주특별자치도 제주시 정든로2길 3,,3,무료,33.4978996,126.5395764
405-1-000733,정든로2길 1-4,노상,제주특별자치도 제주시 정든로2길 1-4,,2,무료,33.4977073,126.539733
405-1-000734,"정든로2길 1-6, 1-10",노상,제주특별자치도 제주시 정든로2길 1-6,,5,무료,33.4976024,126.5398169
405-1-000735,정든로2길 1-12,노상,제주특별자치도 제주시 정든로2길 1-12,,1,무료,33.4972714,126.5400795
405-1-000736,"정든로2길 25, 정든로 18",노상,제주특별자치도 제주시 정든로2길 25,,6,무료,33.4967774,126.5395824
405-1-000737,승천로 27,노상,제주특별자치도 제주시 승천로 27,,12,무료,33.4964249,126.5397283
405-1-000738,승천로 27,노상,제주특별자치도 제주시 승천로 27,,9,무료,33.4964249,126.5397283
405-1-000739,"정든로1길 6-2, 6-8",노상,제주특별자치도 제주시 정든로1길 6-2,,6,무료,33.498335,126.5406176
405-1-000740,"정든로1길 12, 30",노상,제주특별자치도 제주시 정든로1길 12,,7,무료,33.4986969,126.5410708
405-1-000741,"정든로1길 14-2, 14-4",노상,제주특별자치도 제주시 정든로1길 14-2,,4,무료,33.4986572,126.5412725
405-1-000742,정든로1길 28,노상,제주특별자치도 제주시 정든로1길 28,,1,무료,33.4984434,126.5414382
